author,title,location,relative_location,remote_url
Erle Cox,Fools' Harvest,/Users/user/gut-au/ebooks09/0900111h.html,ebooks09/0900111h.html,http://gutenberg.net.au/ebooks09/0900111h.html
Matthew Flinders,Observations on the Coasts of Van Diemen's Land,/Users/user/gut-au/ebooks09/0900121h.html,ebooks09/0900121h.html,http://gutenberg.net.au/ebooks09/0900121h.html
Miles Franklin,Gentlemen at Gyang Gyang,/Users/user/gut-au/ebooks09/0900141h.html,ebooks09/0900141h.html,http://gutenberg.net.au/ebooks09/0900141h.html
Herbert Jenkins,Mrs Bindle,/Users/user/gut-au/ebooks09/0900151h.html,ebooks09/0900151h.html,http://gutenberg.net.au/ebooks09/0900151h.html
Edgar Wallace,The Fellowship of the Frog,/Users/user/gut-au/ebooks09/0900181h.html,ebooks09/0900181h.html,http://gutenberg.net.au/ebooks09/0900181h.html
Alonzo Bunker,Soo Thah: A Tale of the Making of the Karen Nation,/Users/user/gut-au/ebooks09/0900221h.html,ebooks09/0900221h.html,http://gutenberg.net.au/ebooks09/0900221h.html
Edward Morris,A Dictionary of Austral English,/Users/user/gut-au/ebooks09/0900231h.html,ebooks09/0900231h.html,http://gutenberg.net.au/ebooks09/0900231h.html
Calista V Luther,The Vintons and the Karens,/Users/user/gut-au/ebooks09/0900241h.html,ebooks09/0900241h.html,http://gutenberg.net.au/ebooks09/0900241h.html
"Walter N Wyeth, D.D.","The Wades: Jonathan Wade, D.D., Deborah B. L. Wade.; A Memorial",/Users/user/gut-au/ebooks09/0900251h.html,ebooks09/0900251h.html,http://gutenberg.net.au/ebooks09/0900251h.html
,,/Users/user/gut-au/ebooks09/0900261h.html,ebooks09/0900261h.html,http://gutenberg.net.au/ebooks09/0900261h.html
Josephine Tey,The Daughter of Time,/Users/user/gut-au/ebooks09/0900271h.html,ebooks09/0900271h.html,http://gutenberg.net.au/ebooks09/0900271h.html
Miles Franklin,My Career Goes Bung,/Users/user/gut-au/ebooks09/0900281h.html,ebooks09/0900281h.html,http://gutenberg.net.au/ebooks09/0900281h.html
Edgar Wallace,The Frightened Lady,/Users/user/gut-au/ebooks09/0900291h.html,ebooks09/0900291h.html,http://gutenberg.net.au/ebooks09/0900291h.html
Edgar Wallace,The India-Rubber Men,/Users/user/gut-au/ebooks09/0900301h.html,ebooks09/0900301h.html,http://gutenberg.net.au/ebooks09/0900301h.html
John Buchan,Twelve Short Stories,/Users/user/gut-au/ebooks09/0900311h.html,ebooks09/0900311h.html,http://gutenberg.net.au/ebooks09/0900311h.html
"Josephine Tey writing as ""Gordon Daviot""",The Expensive Halo: A Fable Without Moral,/Users/user/gut-au/ebooks09/0900331h.html,ebooks09/0900331h.html,http://gutenberg.net.au/ebooks09/0900331h.html
"Josephine Tey (writing as ""Gordon Daviot"")",Richard of Bordeaux,/Users/user/gut-au/ebooks09/0900341h.html,ebooks09/0900341h.html,http://gutenberg.net.au/ebooks09/0900341h.html
Josephine Tey,The Singing Sands,/Users/user/gut-au/ebooks09/0900351h.html,ebooks09/0900351h.html,http://gutenberg.net.au/ebooks09/0900351h.html
"A Lady (Mrs Allan Macpherson, fl. 1857.)",My Experiences in Australia.,/Users/user/gut-au/ebooks09/0900361h.html,ebooks09/0900361h.html,http://gutenberg.net.au/ebooks09/0900361h.html
Edgar Rice Burroughs,Tarzan and the Tarzan Twins with Jad-bal-ja the Golden Lion,/Users/user/gut-au/ebooks09/0900371h.html,ebooks09/0900371h.html,http://gutenberg.net.au/ebooks09/0900371h.html
D H Lawrence,Etruscan Places,/Users/user/gut-au/ebooks09/0900381h.html,ebooks09/0900381h.html,http://gutenberg.net.au/ebooks09/0900381h.html
D H Lawrrence,Mornings in Mexico,/Users/user/gut-au/ebooks09/0900391h.html,ebooks09/0900391h.html,http://gutenberg.net.au/ebooks09/0900391h.html
G.K. Chesterton,The Return of Don Quixote,/Users/user/gut-au/ebooks09/0900401h.html,ebooks09/0900401h.html,http://gutenberg.net.au/ebooks09/0900401h.html
Marjorie Bowen,The Master of Stair (The Glen O' Weeping),/Users/user/gut-au/ebooks09/0900411h.html,ebooks09/0900411h.html,http://gutenberg.net.au/ebooks09/0900411h.html
Marjorie Bowen,The Quest of Glory,/Users/user/gut-au/ebooks09/0900421h.html,ebooks09/0900421h.html,http://gutenberg.net.au/ebooks09/0900421h.html
G.K. Chesterton,Charles Dickens,/Users/user/gut-au/ebooks09/0900431h.html,ebooks09/0900431h.html,http://gutenberg.net.au/ebooks09/0900431h.html
G. K. Chesterton,William Cobbett,/Users/user/gut-au/ebooks09/0900441h.html,ebooks09/0900441h.html,http://gutenberg.net.au/ebooks09/0900441h.html
Joseph Sheridan Le Fanu,Madam Crowl's Ghost and Other Tales of Mystery,/Users/user/gut-au/ebooks09/0900451h.html,ebooks09/0900451h.html,http://gutenberg.net.au/ebooks09/0900451h.html
Marjorie Bowen,Because of These Things,/Users/user/gut-au/ebooks09/0900461h.html,ebooks09/0900461h.html,http://gutenberg.net.au/ebooks09/0900461h.html
Edward Norman Harris,A Star in the East,/Users/user/gut-au/ebooks09/0900481h.html,ebooks09/0900481h.html,http://gutenberg.net.au/ebooks09/0900481h.html
C H Carpenter,"Self-support, illustrated in the history of the Bassein Karen",/Users/user/gut-au/ebooks09/0900491h.html,ebooks09/0900491h.html,http://gutenberg.net.au/ebooks09/0900491h.html
Marjorie Bowen,Dark Rosaleen,/Users/user/gut-au/ebooks09/0900501h.html,ebooks09/0900501h.html,http://gutenberg.net.au/ebooks09/0900501h.html
,,/Users/user/gut-au/ebooks09/0900521h.html,ebooks09/0900521h.html,http://gutenberg.net.au/ebooks09/0900521h.html
Marjorie Bowen,Dickon,/Users/user/gut-au/ebooks09/0900531h.html,ebooks09/0900531h.html,http://gutenberg.net.au/ebooks09/0900531h.html
Robert Ames Bennet,Title: Thyra: A Romance of the Polar Pit,/Users/user/gut-au/ebooks09/0900541h.html,ebooks09/0900541h.html,http://gutenberg.net.au/ebooks09/0900541h.html
R A J Walling (1869-1949),The Man with the Squeaky Voice,/Users/user/gut-au/ebooks09/0900551h.html,ebooks09/0900551h.html,http://gutenberg.net.au/ebooks09/0900551h.html
Marjorie Bowen,"Collected Twilight Stories, Vol. I",/Users/user/gut-au/ebooks09/0900561h.html,ebooks09/0900561h.html,http://gutenberg.net.au/ebooks09/0900561h.html
Marjorie Bowen,The Last Bouquet: Some Twilight Tales (1933),/Users/user/gut-au/ebooks09/0900571h.html,ebooks09/0900571h.html,http://gutenberg.net.au/ebooks09/0900571h.html
Marjorie Bowen,The Bishop of Hell and Other Stories,/Users/user/gut-au/ebooks09/0900581h.html,ebooks09/0900581h.html,http://gutenberg.net.au/ebooks09/0900581h.html
Allan Macpherson,Mount Abundance: or The Experiences of a Pioneer Squatter in Australia,/Users/user/gut-au/ebooks09/0900601h.html,ebooks09/0900601h.html,http://gutenberg.net.au/ebooks09/0900601h.html
G.K. Chesterton,St. Francis of Assisi,/Users/user/gut-au/ebooks09/0900611h.html,ebooks09/0900611h.html,http://gutenberg.net.au/ebooks09/0900611h.html
"G.K. Chesterton, G.H. Perris, Edward Garnett",Leo Tolstoy,/Users/user/gut-au/ebooks09/0900621h.html,ebooks09/0900621h.html,http://gutenberg.net.au/ebooks09/0900621h.html
G.K. Chesterton,Robert Louis Stevenson,/Users/user/gut-au/ebooks09/0900631h.html,ebooks09/0900631h.html,http://gutenberg.net.au/ebooks09/0900631h.html
Talbot Mundy,The Nine Unknown,/Users/user/gut-au/ebooks09/0900641h.html,ebooks09/0900641h.html,http://gutenberg.net.au/ebooks09/0900641h.html
Edgar Wallace,Circumstantial Evidence - 1929 Edition,/Users/user/gut-au/ebooks09/0900651h.html,ebooks09/0900651h.html,http://gutenberg.net.au/ebooks09/0900651h.html
Sapper (Herman Cyril McNeile),Tiny Carteret,/Users/user/gut-au/ebooks09/0900671h.html,ebooks09/0900671h.html,http://gutenberg.net.au/ebooks09/0900671h.html
Ethel C Pedley,Dot and the Kangaroo,/Users/user/gut-au/ebooks09/0900681h.html,ebooks09/0900681h.html,http://gutenberg.net.au/ebooks09/0900681h.html
Miles Franklin,Cockatoos,/Users/user/gut-au/ebooks09/0900701h.html,ebooks09/0900701h.html,http://gutenberg.net.au/ebooks09/0900701h.html
G.K. Chesterton,The Poet and the Lunatics,/Users/user/gut-au/ebooks09/0900711h.html,ebooks09/0900711h.html,http://gutenberg.net.au/ebooks09/0900711h.html
G.K. Chesterton,Milton: Man and Poet,/Users/user/gut-au/ebooks09/0900721h.html,ebooks09/0900721h.html,http://gutenberg.net.au/ebooks09/0900721h.html
G.K. Chesterton,The Sword of Wood,/Users/user/gut-au/ebooks09/0900731h.html,ebooks09/0900731h.html,http://gutenberg.net.au/ebooks09/0900731h.html
G.K. Chesterton,As I Was Saying,/Users/user/gut-au/ebooks09/0900741h.html,ebooks09/0900741h.html,http://gutenberg.net.au/ebooks09/0900741h.html
G.K. Chesterton,Lord Kitchener,/Users/user/gut-au/ebooks09/0900751h.html,ebooks09/0900751h.html,http://gutenberg.net.au/ebooks09/0900751h.html
Josephine Tey,The Man in the Queue (Killer in the Crowd),/Users/user/gut-au/ebooks09/0900761h.html,ebooks09/0900761h.html,http://gutenberg.net.au/ebooks09/0900761h.html
"Francis Mason, D. D.",The Story of a Working Man's Life,/Users/user/gut-au/ebooks09/0900771h.html,ebooks09/0900771h.html,http://gutenberg.net.au/ebooks09/0900771h.html
Marjorie Bowen,Forget-Me-Not,/Users/user/gut-au/ebooks09/0900791h.html,ebooks09/0900791h.html,http://gutenberg.net.au/ebooks09/0900791h.html
Marjorie Bowen,The King's Favourite,/Users/user/gut-au/ebooks09/0900801h.html,ebooks09/0900801h.html,http://gutenberg.net.au/ebooks09/0900801h.html
"Josephine Tey (writing as ""Gordon Daviot"")",Kif: An Unvarnished History,/Users/user/gut-au/ebooks09/0900811h.html,ebooks09/0900811h.html,http://gutenberg.net.au/ebooks09/0900811h.html
Mark Twain,Mark Twain Newspaper Correspondent,/Users/user/gut-au/ebooks09/0900821h.html,ebooks09/0900821h.html,http://gutenberg.net.au/ebooks09/0900821h.html
Edgar Wallace,The Calendar,/Users/user/gut-au/ebooks09/0900831h.html,ebooks09/0900831h.html,http://gutenberg.net.au/ebooks09/0900831h.html
Edgar Wallace,Sandi the King-Maker,/Users/user/gut-au/ebooks09/0900841h.html,ebooks09/0900841h.html,http://gutenberg.net.au/ebooks09/0900841h.html
Herbert Strang,A Thousand Miles an Hour,/Users/user/gut-au/ebooks09/0900851h.html,ebooks09/0900851h.html,http://gutenberg.net.au/ebooks09/0900851h.html
R A J Walling,The Corpse in the Crimson Slippers (1936),/Users/user/gut-au/ebooks09/0900861h.html,ebooks09/0900861h.html,http://gutenberg.net.au/ebooks09/0900861h.html
James Hilton,The Story of Dr. Wassell,/Users/user/gut-au/ebooks09/0900991h.html,ebooks09/0900991h.html,http://gutenberg.net.au/ebooks09/0900991h.html
* * * * *,* * * * *,/Users/user/gut-au/ebooks09/0901001h.html,ebooks09/0901001h.html,http://gutenberg.net.au/ebooks09/0901001h.html
Marjorie Bowen,Prince and Heretic,/Users/user/gut-au/ebooks09/0901021h.html,ebooks09/0901021h.html,http://gutenberg.net.au/ebooks09/0901021h.html
Sapper (Herman Cyril McNeile),Bulldog Drummond at Bay,/Users/user/gut-au/ebooks09/0901031h.html,ebooks09/0901031h.html,http://gutenberg.net.au/ebooks09/0901031h.html
Marjorie Bowen,I Will Maintain,/Users/user/gut-au/ebooks09/0901041h.html,ebooks09/0901041h.html,http://gutenberg.net.au/ebooks09/0901041h.html
Marjorie Bowen,God and the King,/Users/user/gut-au/ebooks09/0901051h.html,ebooks09/0901051h.html,http://gutenberg.net.au/ebooks09/0901051h.html
Zane Grey,Ken Ward in the Jungle,/Users/user/gut-au/ebooks09/0901061h.html,ebooks09/0901061h.html,http://gutenberg.net.au/ebooks09/0901061h.html
The Late Edward Palmer,Early Days in North Queensland,/Users/user/gut-au/ebooks09/0901071h.html,ebooks09/0901071h.html,http://gutenberg.net.au/ebooks09/0901071h.html
James Hilton,And Now Good-bye,/Users/user/gut-au/ebooks09/0901081h.html,ebooks09/0901081h.html,http://gutenberg.net.au/ebooks09/0901081h.html
E. Phillips Oppenheim,Murder at Monte Carlo,/Users/user/gut-au/ebooks10/1000021h.html,ebooks10/1000021h.html,http://gutenberg.net.au/ebooks10/1000021h.html
James Hilton,"To You, Mr. Chips",/Users/user/gut-au/ebooks10/1000031h.html,ebooks10/1000031h.html,http://gutenberg.net.au/ebooks10/1000031h.html
E. Phillips Oppenheim,The Great Impersonation,/Users/user/gut-au/ebooks10/1000041h.html,ebooks10/1000041h.html,http://gutenberg.net.au/ebooks10/1000041h.html
,,/Users/user/gut-au/ebooks10/1000051h.html,ebooks10/1000051h.html,http://gutenberg.net.au/ebooks10/1000051h.html
Sinclair Lewis,Babbitt,/Users/user/gut-au/ebooks10/1000061h.html,ebooks10/1000061h.html,http://gutenberg.net.au/ebooks10/1000061h.html
Sinclair Lewis,Main Street,/Users/user/gut-au/ebooks10/1000071h.html,ebooks10/1000071h.html,http://gutenberg.net.au/ebooks10/1000071h.html
Hulbert Footner,Madame Storey's Way,/Users/user/gut-au/ebooks10/1000091h.html,ebooks10/1000091h.html,http://gutenberg.net.au/ebooks10/1000091h.html
,,/Users/user/gut-au/ebooks10/1000101h.html,ebooks10/1000101h.html,http://gutenberg.net.au/ebooks10/1000101h.html
Rafael Sabatini,The Fortunes of Captain Blood,/Users/user/gut-au/ebooks10/1000111h.html,ebooks10/1000111h.html,http://gutenberg.net.au/ebooks10/1000111h.html
R. Austin Freeman,The Mystery of Angelina Frood,/Users/user/gut-au/ebooks10/1000121h.html,ebooks10/1000121h.html,http://gutenberg.net.au/ebooks10/1000121h.html
Warwick Deeping,The Road,/Users/user/gut-au/ebooks10/1000131h.html,ebooks10/1000131h.html,http://gutenberg.net.au/ebooks10/1000131h.html
Robert E. Howard,The Garden of Fear,/Users/user/gut-au/ebooks10/1000141h.html,ebooks10/1000141h.html,http://gutenberg.net.au/ebooks10/1000141h.html
R. Austin Freeman,Dr. Thorndyke Investigates,/Users/user/gut-au/ebooks10/1000151h.html,ebooks10/1000151h.html,http://gutenberg.net.au/ebooks10/1000151h.html
R. Austin Freeman,The Uttermost Farthing: A Savant's Vendetta,/Users/user/gut-au/ebooks10/1000161h.html,ebooks10/1000161h.html,http://gutenberg.net.au/ebooks10/1000161h.html
R. Austin Freeman,Dr. Thorndyke's Crime File,/Users/user/gut-au/ebooks10/1000171h.html,ebooks10/1000171h.html,http://gutenberg.net.au/ebooks10/1000171h.html
R. Austin Freeman,Dr. Thorndyke Intervenes,/Users/user/gut-au/ebooks10/1000181h.html,ebooks10/1000181h.html,http://gutenberg.net.au/ebooks10/1000181h.html
James Hilton,Contango (Ill Wind),/Users/user/gut-au/ebooks10/1000191h.html,ebooks10/1000191h.html,http://gutenberg.net.au/ebooks10/1000191h.html
Edgar Wallace,Bones of the River,/Users/user/gut-au/ebooks10/1000201h.html,ebooks10/1000201h.html,http://gutenberg.net.au/ebooks10/1000201h.html
Fred M. White,The Red Speck,/Users/user/gut-au/ebooks10/1000211h.html,ebooks10/1000211h.html,http://gutenberg.net.au/ebooks10/1000211h.html
Fred Merrick White,A Secret Service,/Users/user/gut-au/ebooks10/1000221h.html,ebooks10/1000221h.html,http://gutenberg.net.au/ebooks10/1000221h.html
Fred Merrick White,A Front of Brass,/Users/user/gut-au/ebooks10/1000231h.html,ebooks10/1000231h.html,http://gutenberg.net.au/ebooks10/1000231h.html
Fred M White,The Law of the Land,/Users/user/gut-au/ebooks10/1000241h.html,ebooks10/1000241h.html,http://gutenberg.net.au/ebooks10/1000241h.html
Katharine Tynan,Michael Godwin's Xmas Box,/Users/user/gut-au/ebooks10/1000251h.html,ebooks10/1000251h.html,http://gutenberg.net.au/ebooks10/1000251h.html
Katharine Tynan,The House in the Forest,/Users/user/gut-au/ebooks10/1000261h.html,ebooks10/1000261h.html,http://gutenberg.net.au/ebooks10/1000261h.html
AUTHOR,TITLE,/Users/user/gut-au/ebooks10/1000271h.html,ebooks10/1000271h.html,http://gutenberg.net.au/ebooks10/1000271h.html
E. Phillips Oppenheim,Harvey Garrard's Crime,/Users/user/gut-au/ebooks10/1000281h.html,ebooks10/1000281h.html,http://gutenberg.net.au/ebooks10/1000281h.html
Warwick Deeping,Mr Gurney and Mr Slade (1944),/Users/user/gut-au/ebooks10/1000291h.html,ebooks10/1000291h.html,http://gutenberg.net.au/ebooks10/1000291h.html
Fred M White,The Case for the Crown,/Users/user/gut-au/ebooks10/1000301h.html,ebooks10/1000301h.html,http://gutenberg.net.au/ebooks10/1000301h.html
Katharine Tynan,The Lost Galleon,/Users/user/gut-au/ebooks10/1000311h.html,ebooks10/1000311h.html,http://gutenberg.net.au/ebooks10/1000311h.html
Fred M White,The Corner House,/Users/user/gut-au/ebooks10/1000321h.html,ebooks10/1000321h.html,http://gutenberg.net.au/ebooks10/1000321h.html
Fred M White,The Empty House,/Users/user/gut-au/ebooks10/1000331h.html,ebooks10/1000331h.html,http://gutenberg.net.au/ebooks10/1000331h.html
Fred M White,The Leopard's Spots,/Users/user/gut-au/ebooks10/1000341h.html,ebooks10/1000341h.html,http://gutenberg.net.au/ebooks10/1000341h.html
E H Broadbent,The Pilgrim Church,/Users/user/gut-au/ebooks10/1000351h.html,ebooks10/1000351h.html,http://gutenberg.net.au/ebooks10/1000351h.html
R.D. Blackmore,Cripps the Carrier: A Woodland Tale,/Users/user/gut-au/ebooks10/1000361h.html,ebooks10/1000361h.html,http://gutenberg.net.au/ebooks10/1000361h.html
R.D. Blackmore,Lorna Doone,/Users/user/gut-au/ebooks10/1000371h.html,ebooks10/1000371h.html,http://gutenberg.net.au/ebooks10/1000371h.html
Warwick Deeping,Kitty,/Users/user/gut-au/ebooks10/1000381h.html,ebooks10/1000381h.html,http://gutenberg.net.au/ebooks10/1000381h.html
Rev. William Draper,The Hermit Convict,/Users/user/gut-au/ebooks10/1000391h.html,ebooks10/1000391h.html,http://gutenberg.net.au/ebooks10/1000391h.html
Fred M White,The Man who was Two,/Users/user/gut-au/ebooks10/1000401h.html,ebooks10/1000401h.html,http://gutenberg.net.au/ebooks10/1000401h.html
Fred M White,A Rope of Snow,/Users/user/gut-au/ebooks10/1000411h.html,ebooks10/1000411h.html,http://gutenberg.net.au/ebooks10/1000411h.html
Fred M. White,The Slave of Silence,/Users/user/gut-au/ebooks10/1000421h.html,ebooks10/1000421h.html,http://gutenberg.net.au/ebooks10/1000421h.html
Fred M. White,The Crimson Blind,/Users/user/gut-au/ebooks10/1000431h.html,ebooks10/1000431h.html,http://gutenberg.net.au/ebooks10/1000431h.html
Fred M White,The Mystery Of The Four Fingers,/Users/user/gut-au/ebooks10/1000441h.html,ebooks10/1000441h.html,http://gutenberg.net.au/ebooks10/1000441h.html
Fred M. White,Hard Pressed,/Users/user/gut-au/ebooks10/1000451h.html,ebooks10/1000451h.html,http://gutenberg.net.au/ebooks10/1000451h.html
William Harrison Ainsworth,The Miser's Daughter,/Users/user/gut-au/ebooks10/1000461h.html,ebooks10/1000461h.html,http://gutenberg.net.au/ebooks10/1000461h.html
John Sandes (1863-1938),A Bush Bayard: Being A Romance of the Reign of Macquarie,/Users/user/gut-au/ebooks10/1000471h.html,ebooks10/1000471h.html,http://gutenberg.net.au/ebooks10/1000471h.html
John Sandes,Designing Fate,/Users/user/gut-au/ebooks10/1000481h.html,ebooks10/1000481h.html,http://gutenberg.net.au/ebooks10/1000481h.html
Fred M White,The Man Called Gilray,/Users/user/gut-au/ebooks10/1000491h.html,ebooks10/1000491h.html,http://gutenberg.net.au/ebooks10/1000491h.html
Warwick Deeping,Smith,/Users/user/gut-au/ebooks10/1000501h.html,ebooks10/1000501h.html,http://gutenberg.net.au/ebooks10/1000501h.html
John Sandes,The Call of the Southern Cross,/Users/user/gut-au/ebooks10/1000511h.html,ebooks10/1000511h.html,http://gutenberg.net.au/ebooks10/1000511h.html
,,/Users/user/gut-au/ebooks10/1000521h.html,ebooks10/1000521h.html,http://gutenberg.net.au/ebooks10/1000521h.html
Rainer Maria Rilke,Die Sonette an Orpheus,/Users/user/gut-au/ebooks10/1000531h.html,ebooks10/1000531h.html,http://gutenberg.net.au/ebooks10/1000531h.html
Vernon Houseman,An Eye for an Eye: A Story of the War,/Users/user/gut-au/ebooks10/1000551h.html,ebooks10/1000551h.html,http://gutenberg.net.au/ebooks10/1000551h.html
Katharine Tynan,The Heart of a Grand-father,/Users/user/gut-au/ebooks10/1000561h.html,ebooks10/1000561h.html,http://gutenberg.net.au/ebooks10/1000561h.html
Katharine Tynan,The Lost Angel,/Users/user/gut-au/ebooks10/1000571h.html,ebooks10/1000571h.html,http://gutenberg.net.au/ebooks10/1000571h.html
