title,author,full_author,full_title,url_html,url_text,url_zip,url_pdf,url_other
The Coming of the British to Australia,Ida Lee,,The Coming of the British to Australia 1788 to 1829,http://gutenberg.net.au/ebooks09/0900091h.html,http://gutenberg.net.au/ebooks09/0900091.txt,,,
Bosambo of the River,Edgar Wallace,,,http://gutenberg.net.au/ebooks09/0900081h.html,http://gutenberg.net.au/ebooks09/0900081.txt,,,
Lieutenant Bones,Edgar Wallace,,,http://gutenberg.net.au/ebooks09/0900071h.html,http://gutenberg.net.au/ebooks09/0900071.txt,,,
The Karen Apostle or Memoir of Ko Thah-Byu,F Mason,,,http://gutenberg.net.au/ebooks09/0900061h.html,http://gutenberg.net.au/ebooks09/0900061.txt,,,
A Vocabulary of the Sgau Karen Language,J Wade,,,,,,http://gutenberg.net.au/ebooks09/0900051p.pdf,
Letters to a Young Woman,Rainer Maria Rilke,,,http://gutenberg.net.au/ebooks09/0900041h.html,,,,
The Green Archer,Edgar Wallace,,,http://gutenberg.net.au/ebooks09/0900031h.html,,,,
Sea and Sardinia,D H Lawrence,,,,http://gutenberg.net.au/ebooks09/0900021.txt,,,
New Light on the Discovery of Australia,H Stevens,Henry Stevens,,http://gutenberg.net.au/ebooks09/0900011h.html,,,,
Thieves' Wit,Hulbert Footner,,,http://gutenberg.net.au/ebooks08/0801411h.html,,,,
Murder Runs in the Family,Hulbert Footner,,,http://gutenberg.net.au/ebooks08/0801401h.html,http://gutenberg.net.au/ebooks08/0801401.txt,,,
Casanova's Alibi and Other Stories,Rafael Sabatini,,,http://gutenberg.net.au/ebooks08/0801391h.html,http://gutenberg.net.au/ebooks08/0801391.txt,,,
The Hair-Trigger Kid,Max Brand,,,http://gutenberg.net.au/ebooks08/0801381h.html,http://gutenberg.net.au/ebooks08/0801381.txt,,,
The Plague of Ghosts and Other Stories,R Sabatini,,,http://gutenberg.net.au/ebooks08/0801371h.html,http://gutenberg.net.au/ebooks08/0801371.txt,,,
The Courts of the Morning,John Buchan,,,http://gutenberg.net.au/ebooks08/0801361h.html,http://gutenberg.net.au/ebooks08/0801361.txt,,,
Sketches from the Karen Hills,Alonzo Bunker,,,,http://gutenberg.net.au/ebooks08/0801351.txt,,,
Anglo-Karen Dictionary,Jonathan Wade,,,,,,http://gutenberg.net.au/ebooks08/0801341p.pdf,
A Voyage to Establish a Colony,James H Tuckey,James Hingston Tuckey,A Voyage to Establish a Colony at Port Philip in Bass's Strait,,http://gutenberg.net.au/ebooks08/0801331.txt,,,
Prelude to Waking,Miles Franklin,,,http://gutenberg.net.au/ebooks08/0801321h.html,http://gutenberg.net.au/ebooks08/0801321.txt,,,
Old Blastus of Bandicoot,Miles Franklin,,,http://gutenberg.net.au/ebooks08/0801311h.html,http://gutenberg.net.au/ebooks08/0801311.txt,,,
Bring the Monkey,Miles Franklin,,,http://gutenberg.net.au/ebooks08/0801301h.html,http://gutenberg.net.au/ebooks08/0801301.txt,,,
A Self-Made Thief,Hulbert Footner,,,http://gutenberg.net.au/ebooks08/0801291h.html,http://gutenberg.net.au/ebooks08/0801291.txt,,,
Ten Creeks Run,Miles Franklin,,,http://gutenberg.net.au/ebooks08/0801281h.html,http://gutenberg.net.au/ebooks08/0801281.txt,,,
Back to Bool Bool,Miles Franklin,,,http://gutenberg.net.au/ebooks08/0801271h.html,http://gutenberg.net.au/ebooks08/0801271.txt,,,
The Gunner,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0801261h.html,http://gutenberg.net.au/ebooks08/0801261.txt,,,
Chick and Other Stories,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0801251h.html,http://gutenberg.net.au/ebooks08/0801251.txt,,,
She Devil,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks08/0801241h.html,,,,
The Man on the Ground,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks08/0801231h.html,,,,
Cupid vs Pollux,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks08/0801221h.html,http://gutenberg.net.au/ebooks08/0801221.txt,,,
Old Garfield's Heart,Robert Ervin Howard,,,http://gutenberg.net.au/ebooks08/0801211h.html,,,,
Edgar Wallace by Himself,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0801201h.html,http://gutenberg.net.au/ebooks08/0801201.txt,,,
Henry VIII,Helen Simpson,,,http://gutenberg.net.au/ebooks08/0801191h.html,http://gutenberg.net.au/ebooks08/0801191.txt,,,
The Devil Man,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0801181h.html,http://gutenberg.net.au/ebooks08/0801181.txt,,,
The Dark Eyes of London,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0801171h.html,http://gutenberg.net.au/ebooks08/0801171.txt,,,
The Finger of Fate,Sapper,,,http://gutenberg.net.au/ebooks08/0801161h.html,,,,
The Saving Clause,Sapper,,,http://gutenberg.net.au/ebooks08/0801151h.html,http://gutenberg.net.au/ebooks08/0801151.txt,,,
A Knight of Spain,Marjorie Bowen,,,http://gutenberg.net.au/ebooks08/0801141h.html,http://gutenberg.net.au/ebooks08/0801141.txt,,,
Sanders of the River,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0801131h.html,http://gutenberg.net.au/ebooks08/0801131.txt,,,
The Dark Invader,Captain Franz von Rintelen,,,http://gutenberg.net.au/ebooks08/0801121h.html,http://gutenberg.net.au/ebooks08/0801121.txt,,,
Who Killed the Husband?,Hulbert Footner,,,http://gutenberg.net.au/ebooks08/0801111h.html,http://gutenberg.net.au/ebooks08/0801111.txt,,,
Maid No More,Helen Simpson,,,http://gutenberg.net.au/ebooks08/0801101h.html,http://gutenberg.net.au/ebooks08/0801101.txt,,,
Big Foot,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0801091h.html,http://gutenberg.net.au/ebooks08/0801091.txt,,,
Palos of the Dog Star Pack,J U Giesy,,,http://gutenberg.net.au/ebooks08/0801081h.html,,,,
The Mouthpiece of Zitu,J U Giesy,,,http://gutenberg.net.au/ebooks08/0801071h.html,,,,
Jason Son of Jason,J U Giesy,,,http://gutenberg.net.au/ebooks08/0801061h.html,,,,
The Kit-Bag,Algernon Blackwood,,,,http://gutenberg.net.au/ebooks08/0801051.txt,,,
Thurnley Abbey,Percival Landon,,,,http://gutenberg.net.au/ebooks08/0801041.txt,,,
Father Macclesfield'S Tale,R H Benson,,,,http://gutenberg.net.au/ebooks08/0801031.txt,,,
The Shadows on the Wall,Mary Eleanor Wilkins,,,,http://gutenberg.net.au/ebooks08/0801021.txt,,,
Pichon and Sons of the Croix Rousse,Anonymous,,,,http://gutenberg.net.au/ebooks08/0801011.txt,,,
The Tomb of Sarah,F G Loring,,,,http://gutenberg.net.au/ebooks08/0801001.txt,,,
The Botathen Ghost,R S Hawker,,,,http://gutenberg.net.au/ebooks08/0800991.txt,,,
Up the Country,Miles Franklin,,,http://gutenberg.net.au/ebooks08/0800981h.html,http://gutenberg.net.au/ebooks08/0800981.txt,,,
The Third Round,Sapper,,,http://gutenberg.net.au/ebooks08/0800971h.html,,,,
All that Swagger,Miles Franklin,,,http://gutenberg.net.au/ebooks08/0800961h.html,http://gutenberg.net.au/ebooks08/0800961.txt,,,
Poetical Works,James Thomson (1700-1748),,,,http://gutenberg.net.au/ebooks08/0800951.txt,,,
The Twister,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800941h.html,http://gutenberg.net.au/ebooks08/0800941.txt,,,
A Man's Life,Arthur Henry Adams,,,,http://gutenberg.net.au/ebooks08/0800931.txt,,,
She Faded into Air,Ethel Lina White,,,http://gutenberg.net.au/ebooks08/0800921h.html,http://gutenberg.net.au/ebooks08/0800921.txt,,,
Collected Ghost Stories,M R James,,,http://gutenberg.net.au/ebooks08/0800911h.html,http://gutenberg.net.au/ebooks08/0800911.txt,,,
A Shilling for Candles,Josephine Tey,,,http://gutenberg.net.au/ebooks08/0800901h.html,http://gutenberg.net.au/ebooks08/0800901.txt,,,
Tommy Cornstalk,J H M Abbott,,,http://gutenberg.net.au/ebooks08/0800891h.html,http://gutenberg.net.au/ebooks08/0800891.txt,,,
Fiction Fields of Australia,Frederick Sinnett,,,,http://gutenberg.net.au/ebooks08/0800881.txt,,,
The Pet,Ellis Parker Butler,,,,http://gutenberg.net.au/ebooks08/0800871.txt,,,
The Iron Grip and Other Stories,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800861h.html,http://gutenberg.net.au/ebooks08/0800861.txt,,,
The Spectre Bride,William Harrison Ainsworth,,,http://gutenberg.net.au/ebooks08/0800851h.html,http://gutenberg.net.au/ebooks08/0800851.txt,,,
Flat 2,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800841h.html,http://gutenberg.net.au/ebooks08/0800841.txt,,,
Saraband for Dead Lovers,Helen Simpson,,,http://gutenberg.net.au/ebooks08/0800831h.html,http://gutenberg.net.au/ebooks08/0800831.txt,,,
Et in Sempiternum Pereant,Charles Williams,,,http://gutenberg.net.au/ebooks08/0800821h.html,http://gutenberg.net.au/ebooks08/0800821.txt,,,
The Story of Mary Ancel,Wm Makepeace Thackeray,,,http://gutenberg.net.au/ebooks08/0800811h.html,http://gutenberg.net.au/ebooks08/0800811.txt,,,
The Woman on the Beast,Helen Simpson,,,http://gutenberg.net.au/ebooks08/0800801h.html,http://gutenberg.net.au/ebooks08/0800801.txt,,,
The Man of Science,Jerome K Jerome,,,,http://gutenberg.net.au/ebooks08/0800791.txt,,,
When the Gangs Came to London,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800781h.html,http://gutenberg.net.au/ebooks08/0800781.txt,,,
The Judge's House,Bram Stoker,,,,http://gutenberg.net.au/ebooks08/0800771.txt,,,
Again the Ringer,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800761h.html,http://gutenberg.net.au/ebooks08/0800761.txt,,,
To be Taken with a Grain of Salt,Charles Dickens,,,,http://gutenberg.net.au/ebooks08/0800751.txt,,,
The Drift Fence,Zane Grey,,,http://gutenberg.net.au/ebooks08/0800741h.html,http://gutenberg.net.au/ebooks08/0800741.txt,,,
The Return of Bulldog Drummond,Sapper,,,http://gutenberg.net.au/ebooks08/0800731h.html,,,,
At the End of the Passage,Rudyard Kipling,,,,http://gutenberg.net.au/ebooks08/0800721.txt,,,
Patriotic Lady,Marjorie Bowen,,,http://gutenberg.net.au/ebooks08/0800711h.html,http://gutenberg.net.au/ebooks08/0800711.txt,,,
The Provincial Lady Goes Further,E M Delafield,,,http://gutenberg.net.au/ebooks08/0800701h.html,http://gutenberg.net.au/ebooks08/0800701.txt,,,
Under Capricorn,Helen Simpson,,,http://gutenberg.net.au/ebooks08/0800691h.html,http://gutenberg.net.au/ebooks08/0800691.txt,,,
The Spanish Marriage,Helen Simpson,,,http://gutenberg.net.au/ebooks08/0800681h.html,http://gutenberg.net.au/ebooks08/0800681.txt,,,
The Ringer,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800671h.html,http://gutenberg.net.au/ebooks08/0800671.txt,,,
The Diary of a Provincial Lady,E M Delafield,,,http://gutenberg.net.au/ebooks08/0800661h.html,http://gutenberg.net.au/ebooks08/0800661.txt,,,
Tales of Horror and the Supernatural,Arthur Machen,,,http://gutenberg.net.au/ebooks08/0800651h.html,http://gutenberg.net.au/ebooks08/0800651.txt,,,
The Queen's Caprice,Marjorie Bowen,,,http://gutenberg.net.au/ebooks08/0800641h.html,http://gutenberg.net.au/ebooks08/0800641.txt,,,
Perris of the Cherry-trees,J S Fletcher,,,,http://gutenberg.net.au/ebooks08/0800631.txt,,,
The Clue of the Silver Key,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800621h.html,http://gutenberg.net.au/ebooks08/0800621.txt,,,
Boomerang,Helen Simpson,,,http://gutenberg.net.au/ebooks08/0800611h.html,http://gutenberg.net.au/ebooks08/0800611.txt,,,
Won by Crime,Frank Pinkerton,,,,http://gutenberg.net.au/ebooks08/0800601.txt,,,
The Autobiography of Cockney Tom,Thomas Bastard,,,http://gutenberg.net.au/ebooks08/0800591h.html,http://gutenberg.net.au/ebooks08/0800591.txt,,,
The Flying Yorkshireman,Eric Knight,,,http://gutenberg.net.au/ebooks08/0800581h.html,http://gutenberg.net.au/ebooks08/0800581.txt,,,
Easy to Kill,Hulbert Footner,,,http://gutenberg.net.au/ebooks08/0800571h.html,http://gutenberg.net.au/ebooks08/0800571.txt,,,
The Hole in the Wall,Arthur Morrison,,,http://gutenberg.net.au/ebooks08/0800561h.html,http://gutenberg.net.au/ebooks08/0800561.txt,,,
To Love and Be Wise,Josephine Tey,,,http://gutenberg.net.au/ebooks08/0800551h.html,http://gutenberg.net.au/ebooks08/0800551.txt,,,
The Privateer,Gordon Daviot,,,http://gutenberg.net.au/ebooks08/0800541h.html,http://gutenberg.net.au/ebooks08/0800541.txt,,,
Jim Maitland,Sapper,,,http://gutenberg.net.au/ebooks08/0800531h.html,http://gutenberg.net.au/ebooks08/0800531.txt,,,
When Carruthers Laughed,Sapper,,,http://gutenberg.net.au/ebooks08/0800521h.html,http://gutenberg.net.au/ebooks08/0800521.txt,,,
The Female of the Species,Sapper,,,http://gutenberg.net.au/ebooks08/0800511h.html,,,,
The Black Gang,Sapper,,,http://gutenberg.net.au/ebooks08/0800501h.html,,,,
Three Came to Ville Marie,Allan Sullivan,,,,http://gutenberg.net.au/ebooks08/0800491.txt,,,
The Franchise Affair,Josephine Tey,,,http://gutenberg.net.au/ebooks08/0800481h.html,http://gutenberg.net.au/ebooks08/0800481.txt,,,
Brat Farrar,Josephine Tey,,,http://gutenberg.net.au/ebooks08/0800471h.html,http://gutenberg.net.au/ebooks08/0800471.txt,,,
Sinfully Rich,Hulbert Footner,,,http://gutenberg.net.au/ebooks08/0800461h.html,http://gutenberg.net.au/ebooks08/0800461.txt,,,
It Needs to be Said,Frederick Philip Grove,,,,http://gutenberg.net.au/ebooks08/0800451.txt,,,
The Final Count,Sapper,,,http://gutenberg.net.au/ebooks08/0800441h.html,,,,
Bulldog Drummond,Sapper,,,http://gutenberg.net.au/ebooks08/0800431h.html,,,,
Pitcairn's Island,Nordhoff and Hall,,,http://gutenberg.net.au/ebooks08/0800421h.html,,,,
Men Against the Sea,Nordhoff and Hall,,,http://gutenberg.net.au/ebooks08/0800411h.html,,,,
Mutiny on the Bounty,Nordhoff and Hall,,,http://gutenberg.net.au/ebooks08/0800401h.html,,,,
Hole-in-the-Wall Barrett,Max Brand,,,http://gutenberg.net.au/ebooks08/0800381h.html,http://gutenberg.net.au/ebooks08/0800381.txt,,,
Tales of Mean Streets,Arthur Morrison,,,http://gutenberg.net.au/ebooks08/0800371h.html,,,,
The Just Men Of Cordova,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800311h.html,http://gutenberg.net.au/ebooks08/0800311.txt,,,
The Brigand,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800301h.html,http://gutenberg.net.au/ebooks08/0800301.txt,,,
Tales of Twilight and the Unseen,Arthur C Doyle,,,http://gutenberg.net.au/ebooks08/0800291h.html,http://gutenberg.net.au/ebooks08/0800291.txt,,,
Balaoo,Gaston Leroux,,,http://gutenberg.net.au/ebooks08/0800281h.html,http://gutenberg.net.au/ebooks08/0800281.txt,,,
The Blood-red Cross,Robert Eustace,,,,http://gutenberg.net.au/ebooks08/0800261.txt,,,
The Face of the Abbot,Robert Eustace,,,,http://gutenberg.net.au/ebooks08/0800251.txt,,,
In a German Pension,Katherine Mansfield,,,,http://gutenberg.net.au/ebooks08/0800241.txt,,,
The Garden Party,Katherine Mansfield,,,http://gutenberg.net.au/ebooks08/0800231h.html,http://gutenberg.net.au/ebooks08/0800231.txt,,,
Something Childish and Other Stories,K Mansfield,,,http://gutenberg.net.au/ebooks08/0800221h.html,http://gutenberg.net.au/ebooks08/0800221.txt,,,
Again the Three,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800211h.html,http://gutenberg.net.au/ebooks08/0800211.txt,,,
The Forger,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800201h.html,http://gutenberg.net.au/ebooks08/0800201.txt,,,
The Loyal Karens of Burma,Donald Mackenzie Smeaton,,,,http://gutenberg.net.au/ebooks08/0800191.txt,,,
The Viper of Milan,Marjorie Bowen,,,http://gutenberg.net.au/ebooks08/0800181h.html,,,,
Gems of Chinese Literature: Verse,Herbert A Giles,,,,http://gutenberg.net.au/ebooks08/0800171.txt,,,
Gems of Chinese Literature: Prose,Herbert A Giles,,,,http://gutenberg.net.au/ebooks08/0800161.txt,,,
A History of Chinese Literature,Herbert A Giles,,,,http://gutenberg.net.au/ebooks08/0800151.txt,,,
The Man at the Carlton,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800141h.html,http://gutenberg.net.au/ebooks08/0800141.txt,,,
Man Abroad,Anonymous,,,http://gutenberg.net.au/ebooks08/0800131h.html,http://gutenberg.net.au/ebooks08/0800131.txt,,,
The Crystal Button,Chauncey Thomas,,,http://gutenberg.net.au/ebooks08/0800121h.html,http://gutenberg.net.au/ebooks08/0800121.txt,,,
A History of Ireland and Her People,Eleanor Hull,,,http://gutenberg.net.au/ebooks08/0800111h.html,,,,
Plantiod 127 & The Sweizer Pump,Edgar Wallace,,,http://gutenberg.net.au/ebooks08/0800101h.html,http://gutenberg.net.au/ebooks08/0800101.txt,,,
The Carolinian,Rafael Sabatini,,,http://gutenberg.net.au/ebooks08/0800091h.html,http://gutenberg.net.au/ebooks08/0800091.txt,,,
The Karens of Burma,Harry Ignatius Marshall,,,,http://gutenberg.net.au/ebooks08/0800081.txt,,,
The Karens of the Golden Chersonese,A R McMahon,,,,http://gutenberg.net.au/ebooks08/0800071.txt,,,
The Karen People of Burma,Harry Ignatius Marshall,,,http://gutenberg.net.au/ebooks08/0800061h.html,http://gutenberg.net.au/ebooks08/0800061.txt,,,
Burma and the Karens,San C Po,,,http://gutenberg.net.au/ebooks08/0800051h.html,http://gutenberg.net.au/ebooks08/0800051.txt,,,
Bindle,Herbert Jenkins,,,http://gutenberg.net.au/ebooks08/0800041h.html,http://gutenberg.net.au/ebooks08/0800041.txt,,,
Scaramouche the Kingmaker,Rafael Sabatini,,,http://gutenberg.net.au/ebooks08/0800031h.html,,,,
The Martyrdom of Man,Winwood Reade,,,,http://gutenberg.net.au/ebooks08/0800021.txt,,,
Mr Pottermack's Oversight,R Austin Freeman,,,http://gutenberg.net.au/ebooks08/0800011h.html,http://gutenberg.net.au/ebooks08/0800011.txt,,,
My School Days,Edith Nesbit,,,http://gutenberg.net.au/ebooks07/0701291h.html,http://gutenberg.net.au/ebooks07/0701291.txt,,,
The Wild Asses of the Devil,H G Wells,,,http://gutenberg.net.au/ebooks07/0701281h.html,http://gutenberg.net.au/ebooks07/0701281.txt,,,
